model,state,observations,dwell_time,estimates,TRUE,mean,median,sd,bias_mean,bias_mean_pp,bias_median,bias_median_pp,coverage_pp
mhmm,3,500,3.5,gamma_prob_bar_S2toS2_no_diag,0,0,0,0,0,NA,0,NA,100
mhmm,3,500,3.5,gamma_prob_bar_S2toS3_no_diag,0.5,0.5,0.5,0.02,0,0.24,0,0.24,98.44
mhmm,3,500,3.5,gamma_prob_bar_S3toS1_no_diag,0.5,0.49,0.49,0.02,-0.01,2.02,-0.01,2.03,94.53
mhmm,3,500,3.5,gamma_prob_bar_S3toS2_no_diag,0.5,0.51,0.51,0.02,0.01,2.02,0.01,2.03,94.53
mhmm,3,500,3.5,gamma_prob_bar_S3toS3_no_diag,0,0,0,0,0,NA,0,NA,100
mhmm,3,500,3.5,var_int_S1toS2_with_int_S1toS2_mean,0.17,0.55,0.54,0.1,0.38,222.69,0.37,217.01,0
mhmm,3,500,3.5,var_int_S1toS3_with_int_S1toS3_mean,0.17,0.56,0.55,0.1,0.39,229.43,0.38,223.5,0
mhmm,3,500,3.5,var_int_S2toS2_with_int_S2toS2_mean,0.17,0.53,0.52,0.09,0.36,210.45,0.35,204.68,0
mhmm,3,500,3.5,var_int_S2toS3_with_int_S2toS3_mean,0.17,0.25,0.25,0.05,0.08,49.83,0.08,46.62,53.12
mhmm,3,500,3.5,var_int_S3toS2_with_int_S3toS2_mean,0.17,0.26,0.25,0.05,0.09,51.98,0.08,48.72,44.53
mhmm,3,500,3.5,var_int_S3toS3_with_int_S3toS3_mean,0.17,0.55,0.54,0.1,0.38,225.05,0.37,219,0
mhmm,3,500,3.5,dwell_mu_bar_1,3.476,2.83,2.82,0.19,-0.65,18.61,-0.65,18.81,5.47
mhmm,3,500,3.5,dwell_mu_bar_2,3.476,2.76,2.75,0.19,-0.72,20.58,-0.72,20.8,4.69
mhmm,3,500,3.5,dwell_mu_bar_3,3.476,2.85,2.84,0.2,-0.63,18.03,-0.64,18.27,10.16
mhmm,3,500,19.5,emiss_mu_bar_1,10,10.02,10.02,0.57,0.02,0.19,0.02,0.19,100
mhmm,3,500,19.5,emiss_mu_bar_2,30,29.99,29.98,0.7,-0.01,0.05,-0.02,0.05,100
mhmm,3,500,19.5,emiss_mu_bar_3,60,60.02,60.02,0.82,0.02,0.03,0.02,0.04,100
mhmm,3,500,19.5,emiss_mu_bar2_1,60,59.98,59.98,0.86,-0.02,0.03,-0.02,0.03,100
mhmm,3,500,19.5,emiss_mu_bar2_2,30,29.99,29.99,0.74,-0.01,0.03,-0.01,0.03,100
mhmm,3,500,19.5,emiss_mu_bar2_3,10,10,10,0.58,0,0.04,0,0.02,100
mhmm,3,500,19.5,emiss_var_bar_1,20,27.64,27.52,1.59,7.64,38.22,7.52,37.58,0
mhmm,3,500,19.5,emiss_var_bar_2,60,74.01,73.72,3.39,14.01,23.35,13.72,22.87,0
mhmm,3,500,19.5,emiss_var_bar_3,120,141.19,140.66,5.68,21.19,17.66,20.66,17.22,0
mhmm,3,500,19.5,emiss_var_bar2_1,150,173.82,173.19,6.68,23.82,15.88,23.19,15.46,0
mhmm,3,500,19.5,emiss_var_bar2_2,75,90.98,90.62,3.99,15.98,21.3,15.62,20.82,0
mhmm,3,500,19.5,emiss_var_bar2_3,25,33.6,33.44,1.84,8.6,34.38,8.44,33.78,0
mhmm,3,500,19.5,emiss_varmu_bar_1,9,18.29,17.87,3.84,9.29,103.25,8.87,98.58,0.78
mhmm,3,500,19.5,emiss_varmu_bar_2,9,25,24.3,5.86,16,177.79,15.3,170.04,0
mhmm,3,500,19.5,emiss_varmu_bar_3,9,32.76,31.7,8.32,23.76,264.02,22.7,252.2,0
mhmm,3,500,19.5,emiss_varmu_bar2_1,9,35.76,34.59,9.33,26.76,297.32,25.59,284.32,0
mhmm,3,500,19.5,emiss_varmu_bar2_2,9,27.3,26.52,6.53,18.3,203.33,17.52,194.67,0
mhmm,3,500,19.5,emiss_varmu_bar2_3,9,18.81,18.36,4.04,9.81,108.98,9.36,104.05,0
mhmm,3,500,19.5,gamma_prob_bar_S1toS1,0.95,0.94,0.94,0,-0.01,1.19,-0.01,1.17,14.06
mhmm,3,500,19.5,gamma_prob_bar_S1toS2,0.025,0.03,0.03,0,0.01,24.23,0.01,23.82,31.25
mhmm,3,500,19.5,gamma_prob_bar_S1toS3,0.025,0.03,0.03,0,0.01,20.84,0.01,20.4,46.88
mhmm,3,500,19.5,gamma_prob_bar_S2toS1,0.025,0.03,0.03,0,0.01,27.5,0.01,27.09,19.53
mhmm,3,500,19.5,gamma_prob_bar_S2toS2,0.95,0.94,0.94,0,-0.01,1.39,-0.01,1.37,8.59
mhmm,3,500,19.5,gamma_prob_bar_S2toS3,0.025,0.03,0.03,0,0.01,25.43,0.01,24.94,31.25
mhmm,3,500,19.5,gamma_prob_bar_S3toS1,0.025,0.03,0.03,0,0.01,21.3,0.01,20.89,42.97
mhmm,3,500,19.5,gamma_prob_bar_S3toS2,0.025,0.03,0.03,0,0.01,25.74,0.01,25.3,33.59
mhmm,3,500,19.5,gamma_prob_bar_S3toS3,0.95,0.94,0.94,0,-0.01,1.24,-0.01,1.22,15.62
mhmm,3,500,19.5,gamma_prob_bar_S1toS1_no_diag,0,0,0,0,0,NA,0,NA,100
mhmm,3,500,19.5,gamma_prob_bar_S1toS2_no_diag,0.5,0.51,0.51,0.03,0.01,1.38,0.01,1.38,99.22
mhmm,3,500,19.5,gamma_prob_bar_S1toS3_no_diag,0.5,0.49,0.49,0.03,-0.01,1.38,-0.01,1.38,99.22
mhmm,3,500,19.5,gamma_prob_bar_S2toS1_no_diag,0.5,0.5,0.5,0.02,0,0.85,0,0.86,97.66
mhmm,3,500,19.5,gamma_prob_bar_S2toS2_no_diag,0,0,0,0,0,NA,0,NA,100
mhmm,3,500,19.5,gamma_prob_bar_S2toS3_no_diag,0.5,0.5,0.5,0.02,0,0.85,0,0.86,97.66
mhmm,3,500,19.5,gamma_prob_bar_S3toS1_no_diag,0.5,0.49,0.49,0.02,-0.01,1.72,-0.01,1.74,98.44
mhmm,3,500,19.5,gamma_prob_bar_S3toS2_no_diag,0.5,0.51,0.51,0.02,0.01,1.72,0.01,1.74,98.44
mhmm,3,500,19.5,gamma_prob_bar_S3toS3_no_diag,0,0,0,0,0,NA,0,NA,100
mhmm,3,500,19.5,var_int_S1toS2_with_int_S1toS2_mean,0.17,0.5,0.49,0.09,0.33,194.33,0.32,188.49,0
mhmm,3,500,19.5,var_int_S1toS3_with_int_S1toS3_mean,0.17,0.5,0.49,0.09,0.33,194.24,0.32,188.23,0
mhmm,3,500,19.5,var_int_S2toS2_with_int_S2toS2_mean,0.17,0.47,0.46,0.09,0.3,178.84,0.29,173.04,0
mhmm,3,500,19.5,var_int_S2toS3_with_int_S2toS3_mean,0.17,0.3,0.29,0.08,0.13,76.47,0.12,70.36,32.81
mhmm,3,500,19.5,var_int_S3toS2_with_int_S3toS2_mean,0.17,0.3,0.29,0.08,0.13,74.13,0.12,68.25,35.16
mhmm,3,500,19.5,var_int_S3toS3_with_int_S3toS3_mean,0.17,0.47,0.46,0.09,0.3,177.66,0.29,172.12,0
mhmm,3,500,19.5,dwell_mu_bar_1,19.496,15.95,15.9,1.23,-3.54,18.18,-3.6,18.44,14.06
mhmm,3,500,19.5,dwell_mu_bar_2,19.496,15.45,15.4,1.26,-4.04,20.74,-4.1,21.01,8.59
mhmm,3,500,19.5,dwell_mu_bar_3,19.496,15.83,15.77,1.29,-3.67,18.81,-3.73,19.11,15.62
mhmm,3,500,99.5,emiss_mu_bar_1,10,10.05,10.05,0.56,0.05,0.54,0.05,0.54,100
mhmm,3,500,99.5,emiss_mu_bar_2,30,29.99,29.99,0.7,-0.01,0.05,-0.01,0.04,100
mhmm,3,500,99.5,emiss_mu_bar_3,60,60,60.01,0.82,0,0.01,0.01,0.01,100
mhmm,3,500,99.5,emiss_mu_bar2_1,60,59.96,59.96,0.86,-0.04,0.07,-0.04,0.07,100
mhmm,3,500,99.5,emiss_mu_bar2_2,30,29.97,29.97,0.73,-0.03,0.09,-0.03,0.09,100
mhmm,3,500,99.5,emiss_mu_bar2_3,10,9.92,9.92,0.58,-0.08,0.8,-0.08,0.8,100
mhmm,3,500,99.5,emiss_var_bar_1,20,27.46,27.32,1.63,7.46,37.31,7.32,36.61,0
mhmm,3,500,99.5,emiss_var_bar_2,60,74.13,73.8,3.54,14.13,23.55,13.8,23,0
mhmm,3,500,99.5,emiss_var_bar_3,120,141.13,140.55,5.89,21.13,17.6,20.55,17.13,0
mhmm,3,500,99.5,emiss_var_bar2_1,150,173.59,172.91,6.86,23.59,15.73,22.91,15.27,0
mhmm,3,500,99.5,emiss_var_bar2_2,75,91.12,90.73,4.15,16.12,21.49,15.73,20.98,0
mhmm,3,500,99.5,emiss_var_bar2_3,25,33.63,33.47,1.92,8.63,34.53,8.47,33.89,0
mhmm,3,500,99.5,emiss_varmu_bar_1,9,17.37,16.97,3.68,8.37,92.98,7.97,88.51,1.56
mhmm,3,500,99.5,emiss_varmu_bar_2,9,24.42,23.73,5.8,15.42,171.35,14.73,163.72,0
mhmm,3,500,99.5,emiss_varmu_bar_3,9,32.44,31.36,8.38,23.44,260.46,22.36,248.45,0
mhmm,3,500,99.5,emiss_varmu_bar2_1,9,35.25,34.06,9.29,26.25,291.68,25.06,278.49,0
mhmm,3,500,99.5,emiss_varmu_bar2_2,9,26.67,25.89,6.46,17.67,196.33,16.89,187.66,0
mhmm,3,500,99.5,emiss_varmu_bar2_3,9,18.72,18.27,4.03,9.72,107.95,9.27,102.97,0.78
mhmm,3,500,99.5,gamma_prob_bar_S1toS1,0.99,0.98,0.98,0,-0.01,1.32,-0.01,1.31,0
mhmm,3,500,99.5,gamma_prob_bar_S1toS2,0.005,0.01,0.01,0,0.01,134.54,0.01,132.59,0
mhmm,3,500,99.5,gamma_prob_bar_S1toS3,0.005,0.01,0.01,0,0.01,127.3,0.01,125.39,0
mhmm,3,500,99.5,gamma_prob_bar_S2toS1,0.005,0.01,0.01,0,0.01,143.85,0.01,141.78,0
mhmm,3,500,99.5,gamma_prob_bar_S2toS2,0.99,0.98,0.98,0,-0.01,1.42,-0.01,1.41,0
mhmm,3,500,99.5,gamma_prob_bar_S2toS3,0.005,0.01,0.01,0,0.01,138.26,0.01,136.06,0
mhmm,3,500,99.5,gamma_prob_bar_S3toS1,0.005,0.01,0.01,0,0.01,135.79,0.01,133.89,0
mhmm,3,500,99.5,gamma_prob_bar_S3toS2,0.005,0.01,0.01,0,0.01,135.81,0.01,133.63,0
mhmm,3,500,99.5,gamma_prob_bar_S3toS3,0.99,0.98,0.98,0,-0.01,1.37,-0.01,1.35,0
mhmm,3,500,99.5,gamma_prob_bar_S1toS1_no_diag,0,0,0,0,0,NA,0,NA,100
mhmm,3,500,99.5,gamma_prob_bar_S1toS2_no_diag,0.5,0.51,0.51,0.04,0.01,1.52,0.01,1.54,99.22
mhmm,3,500,99.5,gamma_prob_bar_S1toS3_no_diag,0.5,0.49,0.49,0.04,-0.01,1.52,-0.01,1.54,99.22
mhmm,3,500,99.5,gamma_prob_bar_S2toS1_no_diag,0.5,0.51,0.51,0.03,0.01,1.19,0.01,1.2,99.22
mhmm,3,500,99.5,gamma_prob_bar_S2toS2_no_diag,0,0,0,0,0,NA,0,NA,100
mhmm,3,500,99.5,gamma_prob_bar_S2toS3_no_diag,0.5,0.49,0.49,0.03,-0.01,1.19,-0.01,1.2,99.22
mhmm,3,500,99.5,gamma_prob_bar_S3toS1_no_diag,0.5,0.5,0.5,0.03,0,0.02,0,0.03,99.22
mhmm,3,500,99.5,gamma_prob_bar_S3toS2_no_diag,0.5,0.5,0.5,0.03,0,0.02,0,0.03,99.22
mhmm,3,500,99.5,gamma_prob_bar_S3toS3_no_diag,0,0,0,0,0,NA,0,NA,100
mhmm,3,500,99.5,var_int_S1toS2_with_int_S1toS2_mean,0.17,0.86,0.83,0.19,0.69,403.2,0.66,388.85,0
mhmm,3,500,99.5,var_int_S1toS3_with_int_S1toS3_mean,0.17,0.86,0.83,0.19,0.69,404.38,0.66,390.6,0
mhmm,3,500,99.5,var_int_S2toS2_with_int_S2toS2_mean,0.17,0.83,0.81,0.19,0.66,390.69,0.64,376.96,0
mhmm,3,500,99.5,var_int_S2toS3_with_int_S2toS3_mean,0.17,0.33,0.31,0.1,0.16,92.72,0.14,84.03,1.56
mhmm,3,500,99.5,var_int_S3toS2_with_int_S3toS2_mean,0.17,0.33,0.31,0.09,0.16,92.34,0.14,84.07,1.56
mhmm,3,500,99.5,var_int_S3toS3_with_int_S3toS3_mean,0.17,0.83,0.8,0.18,0.66,386.29,0.63,373.42,0
mhmm,3,500,99.5,dwell_mu_bar_1,99.499,43.58,43.3,5.01,-55.92,56.2,-56.2,56.48,0
mhmm,3,500,99.5,dwell_mu_bar_2,99.499,41.89,41.6,4.99,-57.61,57.9,-57.9,58.19,0
mhmm,3,500,99.5,dwell_mu_bar_3,99.499,42.81,42.52,5.08,-56.69,56.98,-56.98,57.27,0
mhmm,3,1000,1.4,emiss_mu_bar_1,10,10.17,10.17,0.57,0.17,1.73,0.17,1.74,99.22
mhmm,3,1000,1.4,emiss_mu_bar_2,30,29.95,29.95,0.75,-0.05,0.17,-0.05,0.17,100
mhmm,3,1000,1.4,emiss_mu_bar_3,60,59.8,59.8,0.86,-0.2,0.33,-0.2,0.33,100
mhmm,3,1000,1.4,emiss_mu_bar2_1,60,59.92,59.92,0.9,-0.08,0.13,-0.08,0.13,100
mhmm,3,1000,1.4,emiss_mu_bar2_2,30,30.12,30.12,0.79,0.12,0.41,0.12,0.4,100
mhmm,3,1000,1.4,emiss_mu_bar2_3,10,10.13,10.13,0.59,0.13,1.32,0.13,1.33,100
mhmm,3,1000,1.4,emiss_var_bar_1,20,28.18,28.07,1.54,8.18,40.9,8.07,40.34,0
mhmm,3,1000,1.4,emiss_var_bar_2,60,78.5,78.23,3.64,18.5,30.83,18.23,30.38,0
mhmm,3,1000,1.4,emiss_var_bar_3,120,146.51,146,6.28,26.51,22.09,26,21.67,0
mhmm,3,1000,1.4,emiss_var_bar2_1,150,176.04,175.46,6.96,26.04,17.36,25.46,16.97,0
mhmm,3,1000,1.4,emiss_var_bar2_2,75,94.16,93.84,4.1,19.16,25.55,18.84,25.13,0
mhmm,3,1000,1.4,emiss_var_bar2_3,25,34.2,34.06,1.79,9.2,36.78,9.06,36.23,0
mhmm,3,1000,1.4,emiss_varmu_bar_1,9,18.58,18.14,3.95,9.58,106.42,9.14,101.6,0
mhmm,3,1000,1.4,emiss_varmu_bar_2,9,28.08,27.24,6.84,19.08,212.05,18.24,202.66,0
mhmm,3,1000,1.4,emiss_varmu_bar_3,9,35.41,34.26,9.11,26.41,293.47,25.26,280.67,0
mhmm,3,1000,1.4,emiss_varmu_bar2_1,9,37.72,36.45,10.03,28.72,319.15,27.45,304.96,0
mhmm,3,1000,1.4,emiss_varmu_bar2_2,9,30.52,29.6,7.55,21.52,239.09,20.6,228.91,0
mhmm,3,1000,1.4,emiss_varmu_bar2_3,9,19.47,18.99,4.22,10.47,116.3,9.99,110.98,0.78
mhmm,3,1000,1.4,gamma_prob_bar_S1toS1,0.5,0.31,0.31,0.03,-0.19,38.62,-0.19,38.74,0
mhmm,3,1000,1.4,gamma_prob_bar_S1toS2,0.25,0.35,0.35,0.02,0.1,38.87,0.1,38.83,0
mhmm,3,1000,1.4,gamma_prob_bar_S1toS3,0.25,0.35,0.35,0.02,0.1,38.37,0.1,38.35,0
mhmm,3,1000,1.4,gamma_prob_bar_S2toS1,0.25,0.35,0.35,0.02,0.1,38.43,0.1,38.45,0
mhmm,3,1000,1.4,gamma_prob_bar_S2toS2,0.5,0.31,0.31,0.03,-0.19,38.58,-0.19,38.69,0
mhmm,3,1000,1.4,gamma_prob_bar_S2toS3,0.25,0.35,0.35,0.02,0.1,38.74,0.1,38.73,0
mhmm,3,1000,1.4,gamma_prob_bar_S3toS1,0.25,0.34,0.34,0.02,0.09,37.62,0.09,37.62,0
mhmm,3,1000,1.4,gamma_prob_bar_S3toS2,0.25,0.35,0.35,0.02,0.1,39.44,0.1,39.42,0
mhmm,3,1000,1.4,gamma_prob_bar_S3toS3,0.5,0.31,0.31,0.03,-0.19,38.53,-0.19,38.63,0
mhmm,3,1000,1.4,gamma_prob_bar_S1toS1_no_diag,0,0,0,0,0,NA,0,NA,100
mhmm,3,1000,1.4,gamma_prob_bar_S1toS2_no_diag,0.5,0.5,0.5,0.02,0,0.18,0,0.18,96.88
mhmm,3,1000,1.4,gamma_prob_bar_S1toS3_no_diag,0.5,0.5,0.5,0.02,0,0.18,0,0.18,96.88
mhmm,3,1000,1.4,gamma_prob_bar_S2toS1_no_diag,0.5,0.5,0.5,0.01,0,0.11,0,0.12,99.22
mhmm,3,1000,1.4,gamma_prob_bar_S2toS2_no_diag,0,0,0,0,0,NA,0,NA,100
mhmm,3,1000,1.4,gamma_prob_bar_S2toS3_no_diag,0.5,0.5,0.5,0.01,0,0.11,0,0.12,99.22
mhmm,3,1000,1.4,gamma_prob_bar_S3toS1_no_diag,0.5,0.5,0.5,0.01,0,0.65,0,0.65,96.88
mhmm,3,1000,1.4,gamma_prob_bar_S3toS2_no_diag,0.5,0.5,0.5,0.01,0,0.65,0,0.65,96.88
mhmm,3,1000,1.4,gamma_prob_bar_S3toS3_no_diag,0,0,0,0,0,NA,0,NA,100
mhmm,3,1000,1.4,var_int_S1toS2_with_int_S1toS2_mean,0.17,1.2,1.18,0.2,1.03,608.38,1.01,596.21,0
mhmm,3,1000,1.4,var_int_S1toS3_with_int_S1toS3_mean,0.17,1.23,1.21,0.21,1.06,625.25,1.04,612.94,0
mhmm,3,1000,1.4,var_int_S2toS2_with_int_S2toS2_mean,0.17,1.2,1.18,0.2,1.03,606.03,1.01,593.98,0
mhmm,3,1000,1.4,var_int_S2toS3_with_int_S2toS3_mean,0.17,0.25,0.24,0.04,0.08,44.58,0.07,41.95,43.75
mhmm,3,1000,1.4,var_int_S3toS2_with_int_S3toS2_mean,0.17,0.25,0.24,0.04,0.08,45.05,0.07,42.51,46.09
mhmm,3,1000,1.4,var_int_S3toS3_with_int_S3toS3_mean,0.17,1.2,1.18,0.2,1.03,604.14,1.01,592.41,0
mhmm,3,1000,1.4,dwell_mu_bar_1,1.43,0.85,0.85,0.06,-0.59,41.07,-0.6,41.3,0
mhmm,3,1000,1.4,dwell_mu_bar_2,1.43,0.85,0.85,0.06,-0.59,41.07,-0.6,41.28,0
mhmm,3,1000,1.4,dwell_mu_bar_3,1.43,0.85,0.85,0.06,-0.59,41.01,-0.59,41.21,0
mhmm,3,1000,3.5,emiss_mu_bar_1,10,10.03,10.03,0.57,0.03,0.29,0.03,0.3,100
mhmm,3,1000,3.5,emiss_mu_bar_2,30,30.03,30.03,0.72,0.03,0.1,0.03,0.1,100
mhmm,3,1000,3.5,emiss_mu_bar_3,60,59.92,59.92,0.83,-0.08,0.14,-0.08,0.14,100
mhmm,3,1000,3.5,emiss_mu_bar2_1,60,59.98,59.98,0.88,-0.02,0.03,-0.02,0.03,100
mhmm,3,1000,3.5,emiss_mu_bar2_2,30,30.04,30.04,0.76,0.04,0.12,0.04,0.12,100
mhmm,3,1000,3.5,emiss_mu_bar2_3,10,10.04,10.04,0.59,0.04,0.45,0.04,0.44,100
mhmm,3,1000,3.5,emiss_var_bar_1,20,27.82,27.7,1.54,7.82,39.1,7.7,38.51,0
mhmm,3,1000,3.5,emiss_var_bar_2,60,75.11,74.83,3.36,15.11,25.18,14.83,24.71,0
mhmm,3,1000,3.5,emiss_var_bar_3,120,142.68,142.16,5.78,22.68,18.9,22.16,18.47,0
mhmm,3,1000,3.5,emiss_var_bar2_1,150,174.51,173.9,6.59,24.51,16.34,23.9,15.93,0
mhmm,3,1000,3.5,emiss_var_bar2_2,75,91.75,91.41,3.87,16.75,22.33,16.41,21.89,0
mhmm,3,1000,3.5,emiss_var_bar2_3,25,33.84,33.7,1.78,8.84,35.36,8.7,34.79,0
mhmm,3,1000,3.5,emiss_varmu_bar_1,9,18.39,17.97,3.88,9.39,104.39,8.97,99.72,0
mhmm,3,1000,3.5,emiss_varmu_bar_2,9,26.51,25.77,6.3,17.51,194.58,16.77,186.37,0
mhmm,3,1000,3.5,emiss_varmu_bar_3,9,33.44,32.37,8.59,24.44,271.61,23.37,259.61,0
mhmm,3,1000,3.5,emiss_varmu_bar2_1,9,36.71,35.48,9.63,27.71,307.93,26.48,294.2,0
mhmm,3,1000,3.5,emiss_varmu_bar2_2,9,28.91,28.05,7.02,19.91,221.19,19.05,211.65,0
mhmm,3,1000,3.5,emiss_varmu_bar2_3,9,19.3,18.84,4.14,10.3,114.41,9.84,109.39,0.78
mhmm,3,1000,3.5,gamma_prob_bar_S1toS1,0.75,0.7,0.7,0.02,-0.05,6.69,-0.05,6.65,7.03
mhmm,3,1000,3.5,gamma_prob_bar_S1toS2,0.125,0.15,0.15,0.01,0.03,23.16,0.03,22.97,10.94
mhmm,3,1000,3.5,gamma_prob_bar_S1toS3,0.125,0.15,0.15,0.01,0.02,16.99,0.02,16.8,33.59
mhmm,3,1000,3.5,gamma_prob_bar_S2toS1,0.125,0.15,0.15,0.01,0.03,21.85,0.03,21.69,10.16
mhmm,3,1000,3.5,gamma_prob_bar_S2toS2,0.75,0.7,0.7,0.02,-0.05,7.26,-0.05,7.21,4.69
mhmm,3,1000,3.5,gamma_prob_bar_S2toS3,0.125,0.15,0.15,0.01,0.03,21.68,0.03,21.51,11.72
mhmm,3,1000,3.5,gamma_prob_bar_S3toS1,0.125,0.14,0.14,0.01,0.02,15.67,0.02,15.5,39.84
mhmm,3,1000,3.5,gamma_prob_bar_S3toS2,0.125,0.15,0.15,0.01,0.03,22.52,0.03,22.33,14.06
mhmm,3,1000,3.5,gamma_prob_bar_S3toS3,0.75,0.7,0.7,0.02,-0.05,6.36,-0.05,6.32,14.06
mhmm,3,1000,3.5,gamma_prob_bar_S1toS1_no_diag,0,0,0,0,0,NA,0,NA,100
mhmm,3,1000,3.5,gamma_prob_bar_S1toS2_no_diag,0.5,0.51,0.51,0.02,0.01,2.56,0.01,2.56,94.53
mhmm,3,1000,3.5,gamma_prob_bar_S1toS3_no_diag,0.5,0.49,0.49,0.02,-0.01,2.56,-0.01,2.56,94.53
mhmm,3,1000,3.5,gamma_prob_bar_S2toS1_no_diag,0.5,0.5,0.5,0.02,0,0.09,0,0.09,100
mhmm,3,1000,3.5,gamma_prob_bar_S2toS2_no_diag,0,0,0,0,0,NA,0,NA,100
mhmm,3,1000,3.5,gamma_prob_bar_S2toS3_no_diag,0.5,0.5,0.5,0.02,0,0.09,0,0.09,100
mhmm,3,1000,3.5,gamma_prob_bar_S3toS1_no_diag,0.5,0.49,0.49,0.02,-0.01,2.86,-0.01,2.86,85.16
mhmm,3,1000,3.5,gamma_prob_bar_S3toS2_no_diag,0.5,0.51,0.51,0.02,0.01,2.86,0.01,2.86,85.16
mhmm,3,1000,3.5,gamma_prob_bar_S3toS3_no_diag,0,0,0,0,0,NA,0,NA,100
mhmm,3,1000,3.5,var_int_S1toS2_with_int_S1toS2_mean,0.17,0.58,0.57,0.1,0.41,238.43,0.4,232.67,0
mhmm,3,1000,3.5,var_int_S1toS3_with_int_S1toS3_mean,0.17,0.59,0.58,0.1,0.42,248.73,0.41,242.84,0
mhmm,3,1000,3.5,var_int_S2toS2_with_int_S2toS2_mean,0.17,0.57,0.56,0.1,0.4,232.5,0.39,226.69,0
mhmm,3,1000,3.5,var_int_S2toS3_with_int_S2toS3_mean,0.17,0.25,0.24,0.05,0.08,45.03,0.07,42.22,50
mhmm,3,1000,3.5,var_int_S3toS2_with_int_S3toS2_mean,0.17,0.24,0.24,0.05,0.07,43.36,0.07,40.62,55.47
mhmm,3,1000,3.5,var_int_S3toS3_with_int_S3toS3_mean,0.17,0.57,0.56,0.1,0.4,236.1,0.39,230.36,0
mhmm,3,1000,3.5,dwell_mu_bar_1,3.476,2.82,2.81,0.19,-0.66,18.85,-0.66,19.06,7.03
mhmm,3,1000,3.5,dwell_mu_bar_2,3.476,2.77,2.77,0.19,-0.7,20.22,-0.71,20.43,4.69
mhmm,3,1000,3.5,dwell_mu_bar_3,3.476,2.85,2.84,0.2,-0.62,17.97,-0.63,18.2,14.06
mhmm,3,1000,19.5,emiss_mu_bar_1,10,10.01,10.01,0.56,0.01,0.11,0.01,0.11,100
mhmm,3,1000,19.5,emiss_mu_bar_2,30,29.98,29.98,0.7,-0.02,0.06,-0.02,0.06,100
mhmm,3,1000,19.5,emiss_mu_bar_3,60,60.02,60.02,0.82,0.02,0.04,0.02,0.04,100
mhmm,3,1000,19.5,emiss_mu_bar2_1,60,60.01,60.01,0.86,0.01,0.02,0.01,0.02,100
mhmm,3,1000,19.5,emiss_mu_bar2_2,30,29.98,29.98,0.74,-0.02,0.08,-0.02,0.08,100
mhmm,3,1000,19.5,emiss_mu_bar2_3,10,9.98,9.99,0.58,-0.02,0.16,-0.01,0.15,100
mhmm,3,1000,19.5,emiss_var_bar_1,20,27.61,27.48,1.55,7.61,38.03,7.48,37.39,0
mhmm,3,1000,19.5,emiss_var_bar_2,60,74.43,74.13,3.33,14.43,24.04,14.13,23.55,0
mhmm,3,1000,19.5,emiss_var_bar_3,120,141.36,140.82,5.52,21.36,17.8,20.82,17.35,0
mhmm,3,1000,19.5,emiss_var_bar2_1,150,174.23,173.57,6.46,24.23,16.15,23.57,15.72,0
mhmm,3,1000,19.5,emiss_var_bar2_2,75,91.3,90.94,3.9,16.3,21.73,15.94,21.25,0
mhmm,3,1000,19.5,emiss_var_bar2_3,25,33.69,33.54,1.81,8.69,34.76,8.54,34.16,0
mhmm,3,1000,19.5,emiss_varmu_bar_1,9,17.78,17.37,3.75,8.78,97.57,8.37,92.97,0.78
mhmm,3,1000,19.5,emiss_varmu_bar_2,9,25.14,24.44,5.9,16.14,179.31,15.44,171.54,0
mhmm,3,1000,19.5,emiss_varmu_bar_3,9,32.77,31.73,8.27,23.77,264.11,22.73,252.58,0
mhmm,3,1000,19.5,emiss_varmu_bar2_1,9,35.63,34.43,9.29,26.63,295.9,25.43,282.6,0
mhmm,3,1000,19.5,emiss_varmu_bar2_2,9,27.41,26.64,6.55,18.41,204.58,17.64,196.03,0
mhmm,3,1000,19.5,emiss_varmu_bar2_3,9,18.88,18.43,4.05,9.88,109.83,9.43,104.82,0
mhmm,3,1000,19.5,gamma_prob_bar_S1toS1,0.95,0.94,0.94,0,-0.01,0.65,-0.01,0.63,70.31
mhmm,3,1000,19.5,gamma_prob_bar_S1toS2,0.025,0.03,0.03,0,0,14.48,0,14.15,71.09
mhmm,3,1000,19.5,gamma_prob_bar_S1toS3,0.025,0.03,0.03,0,0,10.13,0,9.79,89.84
mhmm,3,1000,19.5,gamma_prob_bar_S2toS1,0.025,0.03,0.03,0,0,15.78,0,15.44,60.94
mhmm,3,1000,19.5,gamma_prob_bar_S2toS2,0.95,0.94,0.94,0,-0.01,0.81,-0.01,0.8,52.34
mhmm,3,1000,19.5,gamma_prob_bar_S2toS3,0.025,0.03,0.03,0,0,15.12,0,14.72,75.78
mhmm,3,1000,19.5,gamma_prob_bar_S3toS1,0.025,0.03,0.03,0,0,10.75,0,10.42,86.72
mhmm,3,1000,19.5,gamma_prob_bar_S3toS2,0.025,0.03,0.03,0,0,14.77,0,14.37,75
mhmm,3,1000,19.5,gamma_prob_bar_S3toS3,0.95,0.94,0.94,0,-0.01,0.67,-0.01,0.66,67.19
mhmm,3,1000,19.5,gamma_prob_bar_S1toS1_no_diag,0,0,0,0,0,NA,0,NA,100
mhmm,3,1000,19.5,gamma_prob_bar_S1toS2_no_diag,0.5,0.51,0.51,0.02,0.01,1.92,0.01,1.94,97.66
